Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
1,2.053907058753085,2.092466973187443,2.015347144318727,-0.4792770987801642,-0.6140185569541033,-0.9250213074605638,-1.165260240947224,0.2525147914189432,-0.120475128837406,-0.5618795792305588,-0.7642829734166694,-0.905979297501495,-0.7003429718814416,-0.03855435943079062,-0.2133067939353341,0.1649984443421632,0.02547243717826535,0.3218480156083861,-0.745600658431747,0.2652863839654256
2,2.060625693648422,2.108185106778919,2.013066280517925,1.935961301925921,0.3215648942011456,-0.6148605184691923,-0.3215756613576847,-0.4024221134894517,-0.5994088677441981,-0.5618795792305588,-1.08248074550146,-0.5976430446717326,0.6308123215596642,0.07712563403486038,0.02928955122071769,0.124713776596497,0.02548153226283533,0.3236585948191837,-1.169181629852041,0.2639467527116068
3,2.07166968270112,2.12114451063395,2.022194854768289,-0.3184148252619661,0.006923233859886085,-0.7227209875384036,-0.09875258189549886,0.2525147914189432,-0.120475128837406,-1.534626626650455,-0.7642829734166694,-0.7580103605271119,-0.2641257514880808,0.2672786340642933,0.2293071927768824,0.2859428603051323,0.0329469119991588,1.809808750685357,-1.441339378177986,0.2630860175742282
4,2.051515021795824,2.103098921625888,1.999931121965759,-0.3184148252619661,-0.6140185569541033,0.5450706098318969,-0.09875258189549886,1.640029322337959,-0.585733316589957,-1.049648611117267,-1.235630927142227,-0.5128447643966082,-0.167598866765381,-0.0797399311869925,-0.04921149483104974,-0.1072796891573747,0.02548153226283533,0.3236585948191837,-0.03858869620770371,0.2675224034878401
5,2.096812830814613,2.145769914008111,2.047855747621114,-0.3184148252619661,-0.6140185569541033,0.3455900220594328,0.3636994883279471,0.2525147914189432,-0.120475128837406,-1.534626626650455,-0.01306663252826752,-0.5976430446717326,-0.9653508503196152,0.7001878864324234,0.6093798535541474,0.7391661269769929,0.02548153226283533,0.3236585948191837,-1.143585569072306,0.2640277036638656
6,2.074756038693609,2.12731722261893,2.022194854768289,0.4821615561611262,-0.6140185569541033,0.3455900220594328,0.3636994883279471,0.2525147914189432,-0.585733316589957,0.01987726476579879,0.1417585136642152,-0.5128447643966082,-0.6208487827929255,0.3204188398658756,0.3245778786087613,0.2859428603051323,0.0243612768567048,0.1006467983354418,0.1350738554368822,0.2680716344436617
7,2.066436223526407,2.097997023814938,2.034875423237875,-0.4026446946040771,0.218051859296769,-0.1915532797431033,0.8966535794014828,0.2931306976147233,0.8119589602853223,0.5025881325719733,0.3004845380852914,-0.09404113926439252,-0.7003429718814416,0.1771700729407047,-0.1279550527155102,0.5099073457968931,0.02527800695827793,0.2831423486570495,1.361661826811486,0.2719508823156848
8,2.049430804769758,2.10803330633783,1.990828303201686,-0.6192784678671391,-0.7147261048685357,-0.6148605184691923,-1.860667674077376,-0.4024221134894517,-1.514282219001674,-2.016773266448254,-0.9253561074809629,-0.6793696602757059,-0.04316272295986417,-0.1156255263580585,0.0269466374143877,-0.2680538788879092,0.03295848875222696,1.812113361299195,-0.4421251416531,0.2662461657178549
9,2.081137753845729,2.145431275065401,2.016844232626056,0.5656748514442967,0.218051859296769,-0.1915532797431033,-0.1597530188285299,0.225430687068339,-0.585733316589957,0.01987726476579879,-0.1639660007660678,0.2931714598188191,-0.167598866765381,0.4302978225159295,0.6041532425604983,0.1914400516952304,0.02527800695827793,0.2831423486570495,0.8222458101462379,0.2702449072991201
10,2.044977387814915,2.104124260913629,1.985830514716199,0.4821615561611262,1.050592112904627,0.3455900220594328,0.3636994883279471,-1.053751196728901,-1.050339061056591,-0.4600238958896299,-0.01306663252826752,0.2096432645558383,0.1796661865722258,-0.192303490298866,-0.03338623400709052,-0.3563249315172318,0.01786797175922124,-1.191990244058899,0.5392815543393199,0.2693499951421328
11,2.050001151238952,2.12731722261893,1.972685079858973,0.4821615561611262,0.4362427803618762,0.1638636427914353,0.3636994883279471,0.2525147914189432,-0.5568694865883407,-0.4600238958896299,-1.08248074550146,0.05168877823034349,-0.2641257514880808,-0.1058054249747692,0.3245778786087613,-0.5884998976021764,0.02526912799399013,0.281374793003309,0.5092526504578745,0.2692550247329979
12,2.068994371630003,2.12114451063395,2.016844232626056,-1.202429361245684,-0.8269574344580345,-0.1915532797431033,0.8966535794014828,0.225430687068339,-0.120475128837406,-0.4600238958896299,-0.3109151183563864,-0.4249895131410655,0.06174807494372114,0.2212157102640847,0.2293071927768824,0.1914400516952304,0.02548153226283533,0.3236585948191837,-1.169181629852041,0.2639467527116068
13,2.117880964305834,2.188555311200898,2.047206617410769,-1.109827492892008,0.006923233859886085,0.3455900220594328,0.3636994883279471,1.573002458205703,0.8119589602853223,0.5025881325719733,0.3004845380852914,-0.7580103605271119,-0.844696002572767,1.062934423871069,1.269736945228757,0.7277011746031439,0.01801816425807466,-1.162091081060546,0.5392815543393199,0.2693499951421328
14,2.150238099636398,2.238811940872346,2.061664258400449,-0.9017790587189682,-1.422623262468844,-1.990015993784688,-1.165260240947224,-1.135819595934155,0.5737382846792128,-0.03079972870683334,-0.5479375135993545,-0.02271068161582898,-0.2210342604683401,1.620052538177989,2.045406308718968,0.9830523549105822,0.02507770453411423,0.2432676886390367,1.361661826811486,0.2719508823156848
15,2.098895929857865,2.149936112094617,2.047855747621114,-0.6192784678671391,0.3215648942011456,-0.8261130683544763,0.1296846094915132,0.9110069310326919,-0.120475128837406,0.5025881325719733,-0.01306663252826752,0.2096432645558383,-0.3951403884798098,0.7360542324187195,0.6736816628688661,0.7391661269769929,0.02548153226283533,0.3236585948191837,0.1120911437720003,0.2679989485561429
16,2.112690817017628,2.16996073592537,2.055420898109885,-1.109827492892008,0.006923233859886085,0.3455900220594328,0.3636994883279471,0.2525147914189432,-0.1310571318828756,-0.07135935265811932,-0.5992877218811825,-0.6793696602757059,-0.6208487827929255,0.9735715973834771,0.9827451102682359,0.8727819850474746,0.02568835879826598,0.364832024533945,1.361661826811486,0.2719508823156848
17,2.096799564069429,2.164001617535864,2.029597510602994,0.1683871628319212,-0.3049468042731389,-0.8261130683544763,-0.9221942885477464,0.9110069310326919,0.3454255511378238,-0.07135935265811932,-0.9253561074809629,-0.6793696602757059,-0.04316272295986417,0.6999594625010707,0.8907710642892503,0.4166887341410528,0.02548153226283533,0.3236585948191837,0.1120911437720003,0.2679989485561429
18,2.071822818651232,2.121007718055983,2.022637919246481,0.4821615561611262,0.4362427803618762,0.3455900220594328,0.8483138191011368,1.573002458205703,0.8119589602853223,-0.5618795792305588,-0.7642829734166694,-0.7580103605271119,-0.2641257514880808,0.2699152955266795,0.2271959128805653,0.2937682750833353,0.02527800695827793,0.2831423486570495,0.8222458101462379,0.2702449072991201
19,2.097376950942791,2.145769914008111,2.048983987877471,-0.7152799182854719,-0.513415182906466,-0.08888595891538725,-0.8668913357258649,-0.4364442523242789,1.76021609772211,1.967188853052554,0.4630861317555541,-0.02271068161582898,-0.04316272295986417,0.7099007840311304,0.6093798535541474,0.7590931317585331,0.0254889809464433,0.325141421238732,1.791263089635995,0.2733095535431245
20,2.027143787530764,2.052653636227459,2.001633938834069,-0.9576024366226914,0.1332780544381026,0.252500654783665,0.1296846094915132,-0.4024221134894517,0.865810107821269,1.576145971138222,1.366662361274923,0.8618178051059912,-0.1097821416586355,-0.4993585389027652,-0.8277926028736237,-0.0772044993334701,0.02569599038929026,0.3663512627496583,-1.169181629852041,0.2639467527116068
21,2.055959754178234,2.103098921625888,2.00882058673058,-0.8036805609972381,-0.3049468042731389,0.4431180892829039,0.1296846094915132,-0.4024221134894517,1.788351497154334,2.53990155603385,1.691014107870111,0.7182612046961416,0.4848257901705795,-0.003211496324327033,-0.04921149483104974,0.04972623744010907,0.02548153226283533,0.3236585948191837,1.361661826811486,0.2719508823156848
22,2.028263919751042,2.029728295687558,2.026799543814526,-0.4792770987801642,-0.6140185569541033,0.3455900220594328,1.438966879854755,0.3472661226267959,1.577869933459962,0.5580433118688769,0.675824158967215,-0.2751719598557227,-0.3325628474448667,-0.4800723461060165,-1.181626204940338,0.36727098179776,0.02527800695827793,0.2831423486570495,-0.8596138047087348,0.264925802200889
23,2.014374113600454,2.044420066864752,1.984328160336156,1.540100097330712,0.8412441841643752,0.01822018374291762,0.4486673687030422,0.4149047179632431,0.1542265608786966,0.5580433118688769,-0.3919707353208768,-0.2751719598557227,-0.3325628474448667,-0.7192240055977885,-0.9548709117171644,-0.3828595483650197,0.02259202043910051,-0.2515631084153643,-0.1657311252826701,0.2671202986173022
24,2.022882338030347,2.03950850052843,2.006256175532263,0.1683871628319212,-1.347964000793986,-0.8261130683544763,-1.860667674077376,-1.701419127440138,0.6592092110824553,0.5580433118688769,0.675824158967215,0.6963823644488863,-0.3325628474448667,-0.5727312489907365,-1.030676861275279,0.004433549182660168,0.01759320498675778,-1.246688691578798,-1.978674115814971,0.2613866248798695
25,1.961966733015027,2.017982379778833,1.905951086251221,1.052134912782404,0.5282642833070005,0.1297494304309819,-1.310138744339701,-3.048009716889549,-1.428356268265665,0.1515205123450547,0.6232235331578955,1.458510865068084,1.886014684196455,-1.621562879210603,-1.362914667300292,-1.767157193528442,0.01103205885786789,-2.55283100268815,-0.4646969007669997,0.2661747795225278
26,1.833243372506956,1.896006963826027,1.770479781187884,2.99613491154715,3.97980497469916,4.037711563649806,2.729408057735466,-0.6441674183946671,-2.520835496295943,-0.08150176517349446,3.359068499037915,4.05477190691505,4.190071794614241,-3.837893686646674,-3.245503966903055,-4.159854430263358,0.01070268831779893,-2.618399546653776,-0.04197363961943584,0.2675116981533404
