Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
1,2.061444145661815,2.095670004119045,2.027218287204585,-0.9226852043253182,-0.8075379211269744,-0.3524088385595578,-0.3028698514977122,-0.3212673317807027,0.112145197704655,0.1220221246955416,-0.4382123610340913,-0.3100502088954067,0.2003958700083131,0.4667264554175115,0.5146494158736257,0.2616564778475283,0.03267267856553518,-0.2499383286427053,-0.3883036122903671,0.2632849483612502
2,2.061444145661815,2.095670004119045,2.027218287204585,-0.4090925249058333,-0.317428970407276,-0.143820298353371,-0.1861201096287925,-0.3105020026503331,0.3872649188436686,-0.06752770355751248,-0.3784664167108899,-0.3588917813449638,-0.5286174047211785,0.4667264554175115,0.5146494158736257,0.2616564778475283,0.02487208226783127,-0.39230103579712,-0.1144809892113136,0.2644932778197731
3,2.044181014062532,2.078062365586335,2.01029966253873,0.01996842104576505,-0.04135827383337021,0.1562458491463312,0.2232033176618177,0.5284873680379015,0.2622968046905106,-0.04784330464945432,0.1728235196099896,-0.05544989550396,1.161258770873459,0.1558861261171752,0.2938413009218219,-0.1481599247055212,0.02466843353797129,-0.3960176727547279,0.7748051592095596,0.2684175359329642
4,2.073534940828162,2.100376118229142,2.046693763427183,0.01996842104576505,-0.04135827383337021,0.09464583307603397,-0.1164658256636186,0.1908452060370308,-0.01170544499334441,-0.1957592542208202,-0.2925554059131538,0.1009761214315636,0.1309612568316657,0.6844335805353335,0.5736663126294373,0.7334069753723165,0.03241619566859178,-0.2546192015085934,0.2883535238389126,0.2662709132961806
5,2.088412791890642,2.105533648740653,2.071291935040632,-0.7609929189148514,-0.3188246276640298,-0.2372986684439991,-0.405973588880125,-0.296665975103131,0.3872649188436686,-0.3657219462822926,-0.4965254389499063,-0.6591795875806744,-0.184253665972055,0.9523244957465016,0.6383441845619844,1.329243480945431,0.02812634169568624,-0.3329100399999683,0.2883535238389126,0.2662709132961806
6,2.083741120236149,2.147092857317006,2.020389383155292,-0.7609929189148514,-0.3188246276640298,-0.5993002882388005,-0.7441464667181156,-0.9611336574109275,-0.2853038910394414,-0.3428064045536268,-0.2346509814348667,0.04701595250979734,-0.6086655786608062,0.8682062726353393,1.159516316053995,0.09624132465782523,0.03242922770856876,-0.254381363730549,0.7748051592095596,0.2684175359329642
7,2.102309726962619,2.151441482258007,2.05317797166723,0.1744604348777588,-0.4425357315531473,-0.2679050641435546,-0.45574961681536,-0.805460117568873,-0.3121306044926652,-0.1957592542208202,-0.2925554059131538,-0.4058820970741818,-0.3641157349198205,1.202553015942573,1.214050129550394,0.8904726321159093,0.02857142857142857,-0.324787100402616,0.7748051592095596,0.2684175359329642
8,2.029365364910299,2.073046227452978,1.98568450236762,-1.356826183219567,-0.3642102991930885,-0.05624342448100716,-0.3343987075747215,-0.1287854411549573,-0.5584926488102272,-0.4889731715072625,-0.2925554059131538,-0.005128726947873432,-0.3641157349198205,-0.1108847801226805,0.230936556284617,-0.7444079406539075,0.02486208714943567,-0.3924834490459053,0.268826995533241,0.2661847462764175
9,2.100823846675649,2.13602147107531,2.065626222275987,-1.648934666018878,-0.638329165649873,-0.7159797838918339,-0.3028698514977122,-0.6489680938615149,-0.184169040187139,0.08284050755886782,-0.3172964550198368,-0.8190379107609611,-0.9285214193838612,1.1757982226395,1.020675896233309,1.192004073548953,0.02505880055162941,-0.3888933834405235,1.167849614154555,0.270151969662649
10,1.997278755167246,2.040227426303632,1.95433008403086,-0.6332173218124569,-0.3642102991930885,-0.4183178676903176,-0.3343987075747215,-0.4298842364430686,-0.5211221713514885,-0.3428064045536268,-0.3490267808283261,-0.460623679163683,0.03454386096418798,-0.6886369846576161,-0.1806267321883271,-1.50389963579432,0.03267267856553518,-0.2499383286427053,0.4622785592033765,0.2670384128601039
