Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
1,2.023912602822983,2.066967993922037,1.980857211723929,0.9591786386612577,-0.3034099536862482,0.1640136351764331,0.9180161276062028,0.8930477847664824,1.361168121223028,1.362827713560046,0.8372749058611767,-0.3708338045344107,1.424181946225745,0.5582925262632964,0.5855348338256544,0.4823717224478075,0.01798549515140927,-1.050020633304021,-1.128322987844894,0.2692550247329979
2,2.042765884158286,2.085313524331272,2.0002182439853,-0.7239111363336214,-0.3034099536862482,-0.01929512580775748,0.3447919013433492,0.869788089007399,0.5961945648555413,0.7324865122288813,0.3058500272360207,0.9085793398064882,1.707515341679908,0.8348743566353147,0.8237246993888148,0.7834998148007678,0.03343180720616743,-0.7985967697975371,-1.04882998496634,0.2710530539268152
3,2.047900731124437,2.084433671685474,2.011367790563401,-0.3508341624645029,0.1892028001775873,0.5353070643593998,1.327811448314244,1.376870860701017,1.248498087708151,1.136991262269867,1.369016140429371,0.3215658415798646,0.8845734594792977,0.9102037036768316,0.8123011003571626,0.9569121435619207,0.02565536696823873,-0.925176023279926,-0.9490674610253842,0.2733095535431245
4,2.069518770543244,2.115685589022192,2.023351952064295,-2.406617989841868,-2.866563215264054,-3.519913461571537,-0.4692749906837343,0.5356572026839201,1.133384542979586,1.091021492685404,0.586043743188915,-0.7590211506231898,1.020479297636456,1.227345150047339,1.21806151300115,1.143305495037008,0.03370436118040738,-0.7941603339043269,-1.089849918725788,0.2701252359333169
5,2.102026243242586,2.154701771946038,2.049350714539134,-0.5146716341492716,-0.6794693877723234,0.1640136351764331,0.9180161276062028,0.869788089007399,1.026509709169876,1.136991262269867,0.3058500272360207,0.6046713578118336,-0.1886529967358833,1.7042370045765,1.72462955208824,1.547672247898958,0.03318186657543622,-0.8026651220879034,-1.04882998496634,0.2710530539268152
6,2.056804169423402,2.084433671685474,2.02917466716133,0.2178061911506721,-0.3034099536862482,-0.01929512580775748,0.9180161276062028,1.207074627935631,1.351967638815239,1.161050660158965,0.6892204498293546,0.06492504236528927,0.7593454267445157,1.040819123748082,0.8123011003571626,1.233867974651446,0.03318186657543622,-0.8026651220879034,-1.04882998496634,0.2710530539268152
7,2.047900731124437,2.084433671685474,2.011367790563401,-0.7239111363336214,-0.3034099536862482,-0.01929512580775748,0.9180161276062028,0.869788089007399,1.248498087708151,1.589631141181893,1.369016140429371,0.6046713578118336,0.8845734594792977,0.9102037036768316,0.8123011003571626,0.9569121435619207,0.02565536696823873,-0.925176023279926,-0.9490674610253842,0.2733095535431245
8,2.034980921489569,2.066370425044417,2.003591417934721,-0.7239111363336214,-1.285778888487593,0.1640136351764331,0.09918422369556855,0.8930477847664824,0.8205250222424548,0.7324865122288813,1.369016140429371,0.6046713578118336,0.07545927317417106,0.7206672228214411,0.5777762764304692,0.8359638271969779,0.0337235213130411,-0.7938484591632892,-1.04882998496634,0.2710530539268152
9,2.03667523220085,2.070794863858138,2.002555600543562,1.531080789653141,0.7860472817233863,0.9147340137587588,1.099612606141498,1.064486417354768,1.248498087708151,1.136991262269867,0.6161524490414567,0.3215658415798646,0.07545927317417106,0.7455231377898067,0.6352211397145622,0.8198534405804494,0.02524656914547369,-0.9318301377137315,-0.9490674610253842,0.2733095535431245
10,2.031175160139385,2.089178321519464,1.973171998759305,0.5873928153814975,0.1892028001775873,0.7173410680565123,1.327811448314244,1.038043032313595,0.8205250222424548,0.7324865122288813,1.369016140429371,0.6046713578118336,0.8845734594792977,0.6648358573698407,0.8739034351434947,0.362841240388692,0.02523290214316741,-0.9320525992637904,-0.9861688608531939,0.2724703677329746
