Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
1,2.057098252785126,2.07806405337477,2.036132452195481,2.097790077036064,1.786671098677624,0.002082201653726811,1.334173962858834,1.503300676813617,0.6824785827606094,0.1095909283217279,1.941548708857094,1.330282234488664,0.8570569779048763,-1.607174298785811,-1.658187831615296,-0.9845888409954604,0.02588901865392489,-0.1694506846775435,-0.1375412744355608,0.2635261474308274
2,2.059097700514602,2.055839408369652,2.062355992659553,0.7465868075296398,0.9829470148858274,1.955508735117554,0.8397108046880092,1.623681865960132,0.9381348684587322,0.6626380079519152,-0.6325619808246951,0.07039075133240674,0.2573175106585852,-1.526735997024151,-2.315573316111465,0.09846817410199857,0.0261024548294392,-0.1303038944712537,-1.146889439614853,0.2604314442355975
3,2.127043407909426,2.178638859348241,2.075447956470611,-0.9634888035078988,-0.70002561573808,-0.4940694217045626,0.3674309161382607,0.8665776372764785,2.429918654125759,1.965611032403422,1.50936462964171,-1.45993920752741,-0.9357645163471188,1.206737468803689,1.316726617535789,0.6391786577376881,0.03375515053540067,1.273293563138597,1.848246766516224,0.269614655645722
4,2.130522765119276,2.177091184906425,2.083954345332128,-1.213603476496474,-1.597102077360546,-1.768910025915968,-1.933793134920283,-1.171907481564355,0.1434534066575653,-0.785773549121601,-1.286153772065648,-1.45993920752741,-0.03049932580576137,1.346712913551035,1.270947766510662,0.9905005603707512,0.02611224186014097,-0.1285088340195674,-0.8686091209331271,0.2612846631952228
5,2.089721363571902,2.142162322618345,2.037280404525459,-0.6203141350997615,0.1054340102723004,-0.1701398650889686,-0.1725750804188927,0.917047830797301,-0.9525745298344809,-1.357892161281087,-0.8291780413422891,-0.1701786552038035,0.5591628094552713,-0.2947380739300529,0.2377826899543633,-0.9371773243970986,0.0261024548294392,-0.1303038944712537,0.5364556653398148,0.2655926499074308
6,2.089547620382943,2.12908874120468,2.050006499561206,0.3938651681117155,0.1054340102723004,1.78565741360923,1.590924023040985,-0.08668340099055136,-0.5493558121819571,-0.6255926353741885,0.8649914833761758,0.3999707904649321,0.2573175106585852,-0.3017278075732585,-0.14892236876507,-0.4115775671047238,0.01829833059136428,-1.561675186407019,-0.4143431071796109,0.2626774615701994
7,2.105998277770775,2.148001886798256,2.063994668743294,-0.6203141350997615,-0.3392725730330495,0.1811092183570578,-0.6871085760492845,-1.171907481564355,0.1434534066575653,0.5303659753394953,-0.6325619808246951,-1.79450879035099,-1.825578483817513,0.360086414240104,0.4105118708601909,0.1661470457021159,0.0261024548294392,-0.1303038944712537,-1.713804702806559,0.2586932586055554
8,2.123596240606251,2.142901060693249,2.104291420519254,-1.477232558176104,0.7436126032583208,-1.147735161279154,0.1980704920799873,-0.6304750056283394,0.503019540787289,0.5899034881718489,-1.36175191125507,-0.6996311504950672,-0.7842657696227677,1.068057032367253,0.2596339135475592,1.830440993973124,0.03348137255170296,1.223079351489189,-0.1715989535642165,0.2634217251788656
9,2.100172943675815,2.142038494627686,2.058307392723943,-0.9634888035078988,1.383133046790637,1.78565741360923,1.590924023040985,0.917047830797301,0.5389285848388886,-0.06305280227850515,0.4380372011110885,1.003142428185029,0.8570569779048763,0.1257317097460062,0.2341199667200838,-0.0687428311241377,0.02611224186014097,-0.1285088340195674,0.5364556653398148,0.2655926499074308
10,2.106622104681626,2.142162322618345,2.071081886744907,-0.6203141350997615,-0.3392725730330495,0.1811092183570578,-0.6871085760492845,-0.08668340099055136,2.034656871919826,-0.06305280227850515,0.4380372011110885,-0.5301048042315313,-0.3403034966481548,0.3851831329801361,0.2377826899543633,0.4588558500181495,0.02588901865392489,-0.1694506846775435,-0.7433473707622026,0.2616687208988648
