Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
1,2.002182942742194,2.024466898162055,1.979898987322333,-0.7690223330638064,-0.03907252847363987,-0.8149135341110518,-0.3704029524441698,0.01333541623243143,-1.161087779268939,-1.248755700259675,0.1824189285523641,0.4182443468661433,0.6817022694098276,-1.538663876937291,-1.257526175021836,-1.308269813482905,0.03241619566859178,0.2196313981501959,0.1415112880328701,0.2649944793391891
2,2.08676476868517,2.13484263089265,2.03868690647769,-0.6020195145917036,0.4508876176705279,0.01691555939959356,-0.1520870854378094,-0.04483327336661724,1.701831582079878,1.166135079190568,0.3436316208311454,0.2845061014104367,0.3931343707153287,1.053622507850741,0.9821084009037553,0.6928700680792458,0.03242922770856876,0.2224396884372757,2.046294885154417,0.2722450941903689
3,2.085755952195138,2.158602234901945,2.012909669488331,-1.284727586733162,-0.866198712341415,-0.8149135341110518,-0.9026949052738352,-0.8196654974865402,-0.3357711942601506,0.1873254936563862,-0.3707121223087094,-0.2839600083305232,-1.877342990306887,1.022704030710946,1.464214651372753,-0.1845866903334014,0.02505880055162941,-1.365822704329283,2.647344180021524,0.2745330060299292
4,2.022138237822174,2.040846152904428,2.00343032273992,0.9511950160863678,0.4508876176705279,0.01691555939959356,-0.1520870854378094,0.01333541623243143,-0.3357711942601506,0.3277259214784109,0.4272491784753576,1.401233904838123,0.8739855561483377,-0.9270686652763812,-0.9251746305165867,-0.5072635107065097,0.02486208714943567,-1.408212716767479,-0.5267393814429302,0.2624507634883522
5,2.080729049865459,2.140275064111125,2.021183035619794,-0.1682185137389126,-0.6197545994838323,-0.04766770605557614,0.7110084325241102,1.101532974090961,1.444553373169027,1.231060633295026,0.4272491784753576,0.0006884821305487348,0.09361610464489763,0.8686381859315795,1.092337932038086,0.09703856802423168,0.02857142857142857,-0.6088821817745759,-0.5468998565775179,0.262374022046102
6,2.053194248116559,2.084051158385809,2.022337337847309,0.9511950160863678,0.4508876176705279,0.1544682501292141,-0.1520870854378094,-0.7756015812923852,-0.07462403155570657,-0.7914479899390535,-1.083093416566462,-0.5482706383900874,0.7826761490440162,0.02474423015869291,-0.04850163605198597,0.1363309984426679,0.03241619566859178,0.2196313981501959,-0.5267393814429302,0.2624507634883522
7,2.040974114469539,2.078517906199158,2.00343032273992,0.9511950160863678,0.9492008348956723,0.9847565661732458,0.3841719208962961,0.8088440702582674,-0.650275950703935,-0.3314803213109849,0.1824189285523641,0.4182443468661433,0.4830950324766686,-0.3497816886222092,-0.1607768854021913,-0.5072635107065097,0.03488643327189831,0.7519459306716445,0.4768387759755984,0.2662709132961806
8,2.070166529354388,2.117995720861467,2.022337337847309,-0.6020195145917036,-0.866198712341415,0.01691555939959356,-0.1520870854378094,-0.04483327336661724,0.554116020923814,0.2528695687635852,0.02507702399149215,0.557033428654668,0.7826761490440162,0.5449152371227611,0.6402676604627339,0.1363309984426679,0.02813747355011091,-0.7023956818519935,-0.3075935992608217,0.2632849483612502
9,2.053692099999846,2.083847082142948,2.023537117856744,-0.6020195145917036,-0.3711969481485611,-0.8149135341110518,-0.1520870854378094,-0.7756015812923852,-0.650275950703935,-0.1997693146438057,-0.1283708992437357,-0.3922401142303296,-0.2944247508997432,0.04000252760376652,-0.05264254817396552,0.1771714918718642,0.02505880055162941,-1.365822704329283,0.009842394755401714,0.2644932778197731
10,2.063766141459417,2.100994131319028,2.026538151599805,-0.6020195145917036,-0.3711969481485611,0.01691555939959356,-0.1520870854378094,-0.7756015812923852,-0.01848016779761415,-0.1997693146438057,-0.1283708992437357,-0.6992515104933459,-1.066083503830338,0.3487544400186496,0.2952883172417101,0.2793266352319066,0.03267267856553518,0.2749012123589262,0.700729438015375,0.2671231596939757
